 j EnclosedM[g] Rad[cm] Vel[cm/s] Den[g/cc] X_H X_He
3138  0.5124974157E+34  0.1072094572E+14  0.3313271653E+04  0.9443273920E-06  0.5933254450E+00  0.3866232757E+00
3139  0.5126343571E+34  0.1072194989E+14  0.3458534370E+04  0.9440900897E-06  0.5933254450E+00  0.3866232757E+00
3140  0.5127712817E+34  0.1072295399E+14  0.3604161167E+04  0.9438525620E-06  0.5933254450E+00  0.3866232757E+00
3141  0.5129081894E+34  0.1072395804E+14  0.3752020135E+04  0.9436153638E-06  0.5933254450E+00  0.3866232757E+00
3142  0.5130450802E+34  0.1072496202E+14  0.3898350535E+04  0.9433778636E-06  0.5933254450E+00  0.3866232757E+00
3143  0.5131819541E+34  0.1072596595E+14  0.4036586463E+04  0.9431389772E-06  0.5933254450E+00  0.3866232757E+00
3144  0.5133188111E+34  0.1072696982E+14  0.4174955545E+04  0.9429004262E-06  0.5933254450E+00  0.3866232757E+00
3145  0.5134556513E+34  0.1072797363E+14  0.4347330265E+04  0.9426684579E-06  0.5933254450E+00  0.3866232757E+00
3146  0.5135924745E+34  0.1072897736E+14  0.4589848525E+04  0.9424493233E-06  0.5933254450E+00  0.3866232757E+00
3147  0.5137292809E+34  0.1072998099E+14  0.4897452448E+04  0.9422415496E-06  0.5933254450E+00  0.3866232757E+00
3148  0.5138660704E+34  0.1073098454E+14  0.5211538384E+04  0.9420342332E-06  0.5933254450E+00  0.3866232757E+00
3149  0.5140028430E+34  0.1073198801E+14  0.5459349941E+04  0.9418145483E-06  0.5933254450E+00  0.3866232757E+00
3150  0.5141395988E+34  0.1073299142E+14  0.5605740659E+04  0.9415767960E-06  0.5933254450E+00  0.3866232757E+00
3151  0.5142763376E+34  0.1073399479E+14  0.5663330115E+04  0.9413238426E-06  0.5933254450E+00  0.3866232757E+00
3152  0.5144130596E+34  0.1073499813E+14  0.5674282782E+04  0.9410627358E-06  0.5933254450E+00  0.3866232757E+00
3153  0.5145497646E+34  0.1073600143E+14  0.5672277178E+04  0.9408001045E-06  0.5933254450E+00  0.3866232757E+00
3154  0.5146864528E+34  0.1073700471E+14  0.5665943122E+04  0.9405367901E-06  0.5933254450E+00  0.3866232757E+00
3155  0.5148231241E+34  0.1073800795E+14  0.5657679183E+04  0.9402732736E-06  0.5933254450E+00  0.3866232757E+00
3156  0.5149597786E+34  0.1073901116E+14  0.5648966533E+04  0.9400097915E-06  0.5933254450E+00  0.3866232757E+00
3157  0.5150964161E+34  0.1074001435E+14  0.5640128147E+04  0.9397463924E-06  0.5933254450E+00  0.3866232757E+00
3158  0.5152330368E+34  0.1074101750E+14  0.5631201486E+04  0.9394830972E-06  0.5933254450E+00  0.3866232757E+00
3159  0.5153696406E+34  0.1074202062E+14  0.5622035266E+04  0.9392199445E-06  0.5933254450E+00  0.3866232757E+00
3160  0.5155062274E+34  0.1074302372E+14  0.5612469662E+04  0.9389569665E-06  0.5933254450E+00  0.3866232757E+00
3161  0.5156427974E+34  0.1074402678E+14  0.5602434408E+04  0.9386941546E-06  0.5933254450E+00  0.3866232757E+00
3162  0.5157793506E+34  0.1074502981E+14  0.5589875658E+04  0.9384317851E-06  0.5933254450E+00  0.3866232757E+00
3163  0.5159158868E+34  0.1074603281E+14  0.5564965059E+04  0.9381714573E-06  0.5933254450E+00  0.3866232757E+00
3164  0.5160524062E+34  0.1074703577E+14  0.5506255256E+04  0.9379169256E-06  0.5933254450E+00  0.3866232757E+00
3165  0.5161889086E+34  0.1074803867E+14  0.5390167929E+04  0.9376725920E-06  0.5933254450E+00  0.3866232757E+00
3166  0.5163253942E+34  0.1074904152E+14  0.5213059038E+04  0.9374395027E-06  0.5933254450E+00  0.3866232757E+00
3167  0.5164618629E+34  0.1075004430E+14  0.5002945145E+04  0.9372128943E-06  0.5933254450E+00  0.3866232757E+00
3168  0.5165983147E+34  0.1075104701E+14  0.4801205541E+04  0.9369852073E-06  0.5933254450E+00  0.3866232757E+00
3169  0.5167347497E+34  0.1075204966E+14  0.4629870525E+04  0.9367521330E-06  0.5933254450E+00  0.3866232757E+00
3170  0.5168711677E+34  0.1075305225E+14  0.4480544820E+04  0.9365149976E-06  0.5933254450E+00  0.3866232757E+00
3171  0.5170075689E+34  0.1075405479E+14  0.4333974742E+04  0.9362773652E-06  0.5933254450E+00  0.3866232757E+00
3172  0.5171439532E+34  0.1075505726E+14  0.4182079924E+04  0.9360408449E-06  0.5933254450E+00  0.3866232757E+00
3173  0.5172803206E+34  0.1075605968E+14  0.4028576669E+04  0.9358047834E-06  0.5933254450E+00  0.3866232757E+00
3174  0.5174166711E+34  0.1075706205E+14  0.3877138260E+04  0.9355684561E-06  0.5933254450E+00  0.3866232757E+00
3175  0.5175530047E+34  0.1075806435E+14  0.3726775320E+04  0.9353320265E-06  0.5933254450E+00  0.3866232757E+00
3176  0.5176893215E+34  0.1075906660E+14  0.3575903084E+04  0.9350958018E-06  0.5933254450E+00  0.3866232757E+00
3177  0.5178256213E+34  0.1076006879E+14  0.3424893542E+04  0.9348596852E-06  0.5933254450E+00  0.3866232757E+00
3178  0.5179619043E+34  0.1076107092E+14  0.3274586922E+04  0.9346233721E-06  0.5933254450E+00  0.3866232757E+00
3179  0.5180981704E+34  0.1076207299E+14  0.3125288582E+04  0.9343864327E-06  0.5933254450E+00  0.3866232757E+00
3180  0.5182344196E+34  0.1076307501E+14  0.2977411091E+04  0.9341479929E-06  0.5933254450E+00  0.3866232757E+00
3181  0.5183706520E+34  0.1076407698E+14  0.2831673599E+04  0.9339065152E-06  0.5933254450E+00  0.3866232757E+00
3182  0.5185068674E+34  0.1076507890E+14  0.2688419047E+04  0.9336599450E-06  0.5933254450E+00  0.3866232757E+00
3183  0.5186430660E+34  0.1076608078E+14  0.2547120095E+04  0.9334062955E-06  0.5933254450E+00  0.3866232757E+00
3184  0.5187792476E+34  0.1076708264E+14  0.2406385586E+04  0.9331444343E-06  0.5933254450E+00  0.3866232757E+00
3185  0.5189154124E+34  0.1076808447E+14  0.2264592585E+04  0.9328746653E-06  0.5933254450E+00  0.3866232757E+00
3186  0.5190515603E+34  0.1076908629E+14  0.2120816796E+04  0.9325984931E-06  0.5933254450E+00  0.3866232757E+00
3187  0.5191876914E+34  0.1077008810E+14  0.1975058022E+04  0.9323179387E-06  0.5933254450E+00  0.3866232757E+00
3188  0.5193238055E+34  0.1077108990E+14  0.1827685186E+04  0.9320348213E-06  0.5933254450E+00  0.3866232757E+00
3189  0.5194599028E+34  0.1077209170E+14  0.1678941172E+04  0.9317503553E-06  0.5933254450E+00  0.3866232757E+00
3190  0.5195959831E+34  0.1077309349E+14  0.1529285520E+04  0.9314652510E-06  0.5933254450E+00  0.3866232757E+00
3191  0.5197320466E+34  0.1077409528E+14  0.1380037901E+04  0.9311800741E-06  0.5933254450E+00  0.3866232757E+00
3192  0.5198680932E+34  0.1077509707E+14  0.1232181871E+04  0.9308952050E-06  0.5933254450E+00  0.3866232757E+00
3193  0.5200041229E+34  0.1077609885E+14  0.1084004821E+04  0.9306102871E-06  0.5933254450E+00  0.3866232757E+00
3194  0.5201401358E+34  0.1077710063E+14  0.9308870722E+03  0.9303245055E-06  0.5933254450E+00  0.3866232757E+00
3195  0.5202761317E+34  0.1077810241E+14  0.7730789602E+03  0.9300382968E-06  0.5933254450E+00  0.3866232757E+00
3196  0.5204121108E+34  0.1077910418E+14  0.6261425830E+03  0.9297540943E-06  0.5933254450E+00  0.3866232757E+00
3197  0.5205480730E+34  0.1078010594E+14  0.5120048807E+03  0.9294765771E-06  0.5933254450E+00  0.3866232757E+00
3198  0.5206840183E+34  0.1078110768E+14  0.4536452201E+03  0.9292078025E-06  0.5933254450E+00  0.3866232757E+00
3199  0.5208199467E+34  0.1078210939E+14  0.4408633509E+03  0.9289483456E-06  0.5933254450E+00  0.3866232757E+00
3200  0.5209558582E+34  0.1078311106E+14  0.4518397682E+03  0.9286921867E-06  0.5933254450E+00  0.3866232757E+00
3201  0.5210917529E+34  0.1078411270E+14  0.4734937955E+03  0.9284380174E-06  0.5933254450E+00  0.3866232757E+00
3202  0.5212276307E+34  0.1078511431E+14  0.4858599034E+03  0.9281823301E-06  0.5933254450E+00  0.3866232757E+00
3203  0.5213634915E+34  0.1078611588E+14  0.4878601164E+03  0.9279246905E-06  0.5933254450E+00  0.3866232757E+00
3204  0.5214993355E+34  0.1078711742E+14  0.4857354338E+03  0.9276666564E-06  0.5933254450E+00  0.3866232757E+00
3205  0.5216351626E+34  0.1078811893E+14  0.4817419318E+03  0.9274083774E-06  0.5933254450E+00  0.3866232757E+00
3206  0.5217709729E+34  0.1078912040E+14  0.4773727879E+03  0.9271501473E-06  0.5933254450E+00  0.3866232757E+00
3207  0.5219067662E+34  0.1079012185E+14  0.4729412442E+03  0.9268920124E-06  0.5933254450E+00  0.3866232757E+00
3208  0.5220425427E+34  0.1079112326E+14  0.4684752616E+03  0.9266339753E-06  0.5933254450E+00  0.3866232757E+00
3209  0.5221783023E+34  0.1079212464E+14  0.4639834040E+03  0.9263760386E-06  0.5933254450E+00  0.3866232757E+00
3210  0.5223140450E+34  0.1079312599E+14  0.4594632355E+03  0.9261182088E-06  0.5933254450E+00  0.3866232757E+00
3211  0.5224497708E+34  0.1079412731E+14  0.4548893792E+03  0.9258604921E-06  0.5933254450E+00  0.3866232757E+00
3212  0.5225854797E+34  0.1079512860E+14  0.4502224930E+03  0.9256028932E-06  0.5933254450E+00  0.3866232757E+00
3213  0.5227211717E+34  0.1079612985E+14  0.4452370160E+03  0.9253454422E-06  0.5933254450E+00  0.3866232757E+00
3214  0.5228568469E+34  0.1079713108E+14  0.4388811676E+03  0.9250883031E-06  0.5933254450E+00  0.3866232757E+00
3215  0.5229925052E+34  0.1079813227E+14  0.4283316381E+03  0.9248319471E-06  0.5933254450E+00  0.3866232757E+00
3216  0.5231281466E+34  0.1079913342E+14  0.4087982606E+03  0.9245772088E-06  0.5933254450E+00  0.3866232757E+00
3217  0.5232637711E+34  0.1080013454E+14  0.3752363819E+03  0.9243250053E-06  0.5933254450E+00  0.3866232757E+00
3218  0.5233993787E+34  0.1080113562E+14  0.3253962448E+03  0.9240757873E-06  0.5933254450E+00  0.3866232757E+00
3219  0.5235349694E+34  0.1080213665E+14  0.2616489488E+03  0.9238291800E-06  0.5933254450E+00  0.3866232757E+00
3220  0.5236705433E+34  0.1080313765E+14  0.1895987247E+03  0.9235841978E-06  0.5933254450E+00  0.3866232757E+00
3221  0.5238061002E+34  0.1080413859E+14  0.1146315479E+03  0.9233398620E-06  0.5933254450E+00  0.3866232757E+00
3222  0.5239416403E+34  0.1080513949E+14  0.3953493882E+02  0.9230956526E-06  0.5933254450E+00  0.3866232757E+00
3223  0.5240771635E+34  0.1080614034E+14 -0.3525455748E+02  0.9228514835E-06  0.5933254450E+00  0.3866232757E+00
3224  0.5242126699E+34  0.1080714115E+14 -0.1100612173E+03  0.9226074136E-06  0.5933254450E+00  0.3866232757E+00
3225  0.5243481593E+34  0.1080814192E+14 -0.1849635379E+03  0.9223634513E-06  0.5933254450E+00  0.3866232757E+00
3226  0.5244836318E+34  0.1080914264E+14 -0.2597908424E+03  0.9221195389E-06  0.5933254450E+00  0.3866232757E+00
3227  0.5246190875E+34  0.1081014331E+14 -0.3343797091E+03  0.9218755771E-06  0.5933254450E+00  0.3866232757E+00
3228  0.5247545263E+34  0.1081114394E+14 -0.4085883077E+03  0.9216313816E-06  0.5933254450E+00  0.3866232757E+00
3229  0.5248899482E+34  0.1081214452E+14 -0.4821868144E+03  0.9213865893E-06  0.5933254450E+00  0.3866232757E+00
3230  0.5250253532E+34  0.1081314506E+14 -0.5548673366E+03  0.9211405757E-06  0.5933254450E+00  0.3866232757E+00
3231  0.5251607413E+34  0.1081414556E+14 -0.6264020962E+03  0.9208924574E-06  0.5933254450E+00  0.3866232757E+00
3232  0.5252961126E+34  0.1081514603E+14 -0.6968644887E+03  0.9206412497E-06  0.5933254450E+00  0.3866232757E+00
3233  0.5254314669E+34  0.1081614646E+14 -0.7667502301E+03  0.9203862080E-06  0.5933254450E+00  0.3866232757E+00
3234  0.5255668044E+34  0.1081714686E+14 -0.8368475705E+03  0.9201271859E-06  0.5933254450E+00  0.3866232757E+00
3235  0.5257021250E+34  0.1081814724E+14 -0.9078374324E+03  0.9198647511E-06  0.5933254450E+00  0.3866232757E+00
3236  0.5258374287E+34  0.1081914760E+14 -0.9799668865E+03  0.9195998966E-06  0.5933254450E+00  0.3866232757E+00
3237  0.5259727156E+34  0.1082014794E+14 -0.1053085534E+04  0.9193336258E-06  0.5933254450E+00  0.3866232757E+00
3238  0.5261079855E+34  0.1082114825E+14 -0.1126868819E+04  0.9190666826E-06  0.5933254450E+00  0.3866232757E+00
3239  0.5262432386E+34  0.1082214855E+14 -0.1200985719E+04  0.9187995134E-06  0.5933254450E+00  0.3866232757E+00
3240  0.5263784747E+34  0.1082314883E+14 -0.1275190656E+04  0.9185323397E-06  0.5933254450E+00  0.3866232757E+00
3241  0.5265136940E+34  0.1082414909E+14 -0.1349432851E+04  0.9182652382E-06  0.5933254450E+00  0.3866232757E+00
3242  0.5266488964E+34  0.1082514933E+14 -0.1423801005E+04  0.9179982164E-06  0.5933254450E+00  0.3866232757E+00
3243  0.5267840820E+34  0.1082614956E+14 -0.1498174727E+04  0.9177313037E-06  0.5933254450E+00  0.3866232757E+00
3244  0.5269192506E+34  0.1082714976E+14 -0.1572128588E+04  0.9174645713E-06  0.5933254450E+00  0.3866232757E+00
3245  0.5270544023E+34  0.1082814995E+14 -0.1645685831E+04  0.9171980022E-06  0.5933254450E+00  0.3866232757E+00
3246  0.5271895372E+34  0.1082915011E+14 -0.1720034433E+04  0.9169313852E-06  0.5933254450E+00  0.3866232757E+00
3247  0.5273246552E+34  0.1083015026E+14 -0.1796355264E+04  0.9166645400E-06  0.5933254450E+00  0.3866232757E+00
3248  0.5274597563E+34  0.1083115039E+14 -0.1872939396E+04  0.9163978103E-06  0.5933254450E+00  0.3866232757E+00
3249  0.5275948405E+34  0.1083215050E+14 -0.1943792103E+04  0.9161322655E-06  0.5933254450E+00  0.3866232757E+00
3250  0.5277299079E+34  0.1083315058E+14 -0.2001266864E+04  0.9158692134E-06  0.5933254450E+00  0.3866232757E+00
3251  0.5278649583E+34  0.1083415064E+14 -0.2040882070E+04  0.9156093759E-06  0.5933254450E+00  0.3866232757E+00
3252  0.5279999919E+34  0.1083515068E+14 -0.2063859242E+04  0.9153524906E-06  0.5933254450E+00  0.3866232757E+00
3253  0.5281350086E+34  0.1083615068E+14 -0.2075434985E+04  0.9150976307E-06  0.5933254450E+00  0.3866232757E+00
3254  0.5282700084E+34  0.1083715064E+14 -0.2081219444E+04  0.9148438338E-06  0.5933254450E+00  0.3866232757E+00
3255  0.5284049913E+34  0.1083815058E+14 -0.2084846732E+04  0.9145904889E-06  0.5933254450E+00  0.3866232757E+00
3256  0.5285399573E+34  0.1083915048E+14 -0.2087871975E+04  0.9143373402E-06  0.5933254450E+00  0.3866232757E+00
3257  0.5286749065E+34  0.1084015035E+14 -0.2090731775E+04  0.9140843187E-06  0.5933254450E+00  0.3866232757E+00
3258  0.5288098387E+34  0.1084115019E+14 -0.2093520328E+04  0.9138314100E-06  0.5933254450E+00  0.3866232757E+00
3259  0.5289447541E+34  0.1084214999E+14 -0.2096276255E+04  0.9135786079E-06  0.5933254450E+00  0.3866232757E+00
3260  0.5290796526E+34  0.1084314976E+14 -0.2099022257E+04  0.9133259088E-06  0.5933254450E+00  0.3866232757E+00
3261  0.5292145342E+34  0.1084414950E+14 -0.2101765918E+04  0.9130733113E-06  0.5933254450E+00  0.3866232757E+00
3262  0.5293493989E+34  0.1084514921E+14 -0.2104507947E+04  0.9128208152E-06  0.5933254450E+00  0.3866232757E+00
3263  0.5294842468E+34  0.1084614888E+14 -0.2107248257E+04  0.9125684207E-06  0.5933254450E+00  0.3866232757E+00
3264  0.5296190778E+34  0.1084714852E+14 -0.2109987001E+04  0.9123161275E-06  0.5933254450E+00  0.3866232757E+00
3265  0.5297538918E+34  0.1084814812E+14 -0.2112724264E+04  0.9120639356E-06  0.5933254450E+00  0.3866232757E+00
3266  0.5298886890E+34  0.1084914770E+14 -0.2115460075E+04  0.9118118450E-06  0.5933254450E+00  0.3866232757E+00
3267  0.5300234693E+34  0.1085014724E+14 -0.2118194423E+04  0.9115598557E-06  0.5933254450E+00  0.3866232757E+00
3268  0.5301582328E+34  0.1085114674E+14 -0.2120927303E+04  0.9113079675E-06  0.5933254450E+00  0.3866232757E+00
3269  0.5302929793E+34  0.1085214622E+14 -0.2123658718E+04  0.9110561805E-06  0.5933254450E+00  0.3866232757E+00
3270  0.5304277090E+34  0.1085314566E+14 -0.2126388665E+04  0.9108044946E-06  0.5933254450E+00  0.3866232757E+00
3271  0.5305624217E+34  0.1085414507E+14 -0.2129117141E+04  0.9105529098E-06  0.5933254450E+00  0.3866232757E+00
3272  0.5306971176E+34  0.1085514444E+14 -0.2131844161E+04  0.9103014259E-06  0.5933254450E+00  0.3866232757E+00
3273  0.5308317966E+34  0.1085614378E+14 -0.2134569699E+04  0.9100500431E-06  0.5933254450E+00  0.3866232757E+00
3274  0.5309664587E+34  0.1085714309E+14 -0.2137293784E+04  0.9097987611E-06  0.5933254450E+00  0.3866232757E+00
3275  0.5311011040E+34  0.1085814236E+14 -0.2140016412E+04  0.9095475800E-06  0.5933254450E+00  0.3866232757E+00
3276  0.5312357323E+34  0.1085914160E+14 -0.2142737560E+04  0.9092964998E-06  0.5933254450E+00  0.3866232757E+00
3277  0.5313703438E+34  0.1086014081E+14 -0.2145457248E+04  0.9090455203E-06  0.5933254450E+00  0.3866232757E+00
3278  0.5315049384E+34  0.1086113998E+14 -0.2148175482E+04  0.9087946416E-06  0.5933254450E+00  0.3866232757E+00
3279  0.5316395161E+34  0.1086213912E+14 -0.2150892249E+04  0.9085438635E-06  0.5933254450E+00  0.3866232757E+00
3280  0.5317740769E+34  0.1086313823E+14 -0.2153607531E+04  0.9082931862E-06  0.5933254450E+00  0.3866232757E+00
3281  0.5319086208E+34  0.1086413730E+14 -0.2156321356E+04  0.9080426094E-06  0.5933254450E+00  0.3866232757E+00
3282  0.5320431479E+34  0.1086513634E+14 -0.2159033722E+04  0.9077921331E-06  0.5933254450E+00  0.3866232757E+00
3283  0.5321776581E+34  0.1086613535E+14 -0.2161744627E+04  0.9075417574E-06  0.5933254450E+00  0.3866232757E+00
3284  0.5323121513E+34  0.1086713432E+14 -0.2164454076E+04  0.9072914822E-06  0.5933254450E+00  0.3866232757E+00
3285  0.5324466277E+34  0.1086813326E+14 -0.2167162057E+04  0.9070413074E-06  0.5933254450E+00  0.3866232757E+00
3286  0.5325810872E+34  0.1086913217E+14 -0.2169868560E+04  0.9067912329E-06  0.5933254450E+00  0.3866232757E+00
3287  0.5327155299E+34  0.1087013104E+14 -0.2172573602E+04  0.9065412588E-06  0.5933254450E+00  0.3866232757E+00
3288  0.5328499556E+34  0.1087112988E+14 -0.2175277188E+04  0.9062913850E-06  0.5933254450E+00  0.3866232757E+00
3289  0.5329843645E+34  0.1087212868E+14 -0.2177979327E+04  0.9060416114E-06  0.5933254450E+00  0.3866232757E+00
3290  0.5331187565E+34  0.1087312746E+14 -0.2180679988E+04  0.9057919380E-06  0.5933254450E+00  0.3866232757E+00
3291  0.5332531316E+34  0.1087412619E+14 -0.2183379184E+04  0.9055423647E-06  0.5933254450E+00  0.3866232757E+00
3292  0.5333874898E+34  0.1087512490E+14 -0.2186076935E+04  0.9052928916E-06  0.5933254450E+00  0.3866232757E+00
3293  0.5335218311E+34  0.1087612357E+14 -0.2188773211E+04  0.9050435186E-06  0.5933254450E+00  0.3866232757E+00
3294  0.5336561555E+34  0.1087712220E+14 -0.2191468021E+04  0.9047942455E-06  0.5933254450E+00  0.3866232757E+00
3295  0.5337904631E+34  0.1087812080E+14 -0.2194161361E+04  0.9045450724E-06  0.5933254450E+00  0.3866232757E+00
3296  0.5339247538E+34  0.1087911937E+14 -0.2196853248E+04  0.9042959993E-06  0.5933254450E+00  0.3866232757E+00
3297  0.5340590276E+34  0.1088011791E+14 -0.2199543680E+04  0.9040470260E-06  0.5933254450E+00  0.3866232757E+00
3298  0.5341932845E+34  0.1088111641E+14 -0.2202232661E+04  0.9037981526E-06  0.5933254450E+00  0.3866232757E+00
3299  0.5343275245E+34  0.1088211487E+14 -0.2204920180E+04  0.9035493790E-06  0.5933254450E+00  0.3866232757E+00
3300  0.5344617476E+34  0.1088311331E+14 -0.2207606227E+04  0.9033007051E-06  0.5933254450E+00  0.3866232757E+00
3301  0.5345959539E+34  0.1088411170E+14 -0.2210290801E+04  0.9030521309E-06  0.5933254450E+00  0.3866232757E+00
3302  0.5347301433E+34  0.1088511007E+14 -0.2212973918E+04  0.9028036564E-06  0.5933254450E+00  0.3866232757E+00
3303  0.5348643157E+34  0.1088610840E+14 -0.2215655584E+04  0.9025552815E-06  0.5933254450E+00  0.3866232757E+00
3304  0.5349984713E+34  0.1088710670E+14 -0.2218335774E+04  0.9023070062E-06  0.5933254450E+00  0.3866232757E+00
3305  0.5351326101E+34  0.1088810496E+14 -0.2221014522E+04  0.9020588304E-06  0.5933254450E+00  0.3866232757E+00
3306  0.5352667319E+34  0.1088910319E+14 -0.2223691811E+04  0.9018107541E-06  0.5933254450E+00  0.3866232757E+00
3307  0.5354008368E+34  0.1089010138E+14 -0.2226366985E+04  0.9015627772E-06  0.5933254450E+00  0.3866232757E+00
3308  0.5355349249E+34  0.1089109954E+14 -0.2229037441E+04  0.9013148991E-06  0.5933254450E+00  0.3866232757E+00
3309  0.5356689961E+34  0.1089209767E+14 -0.2231699476E+04  0.9010671192E-06  0.5933254450E+00  0.3866232757E+00
3310  0.5358030504E+34  0.1089309576E+14 -0.2234351864E+04  0.9008194377E-06  0.5933254450E+00  0.3866232757E+00
3311  0.5359370878E+34  0.1089409381E+14 -0.2236957459E+04  0.9005718510E-06  0.5933254450E+00  0.3866232757E+00
3312  0.5360711083E+34  0.1089509184E+14 -0.2239235085E+04  0.9003243180E-06  0.5933254450E+00  0.3866232757E+00
3313  0.5362051120E+34  0.1089608983E+14 -0.2240319077E+04  0.9000766754E-06  0.5933254450E+00  0.3866232757E+00
3314  0.5363390988E+34  0.1089708778E+14 -0.2239543392E+04  0.8998288845E-06  0.5933254450E+00  0.3866232757E+00
3315  0.5364730686E+34  0.1089808570E+14 -0.2231615137E+04  0.8995801006E-06  0.5933254450E+00  0.3866232757E+00
3316  0.5366070216E+34  0.1089908360E+14 -0.2199560867E+04  0.8993274977E-06  0.5933254450E+00  0.3866232757E+00
3317  0.5367409577E+34  0.1090008147E+14 -0.2120483841E+04  0.8990671549E-06  0.5933254450E+00  0.3866232757E+00
